@relation WDF

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute sigma1 numeric
@attribute sigma2 numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute sigma3 numeric
@attribute sigma4 numeric
@attribute mu2 numeric
@attribute A2 numeric

@data
5370,70,12562.81,6,7,3,6,1,530.00371,268.959047,1.126761,0.9375,6,6.029737,2.051282,2.926829,18,3.901602
5371,165,52763.82,5,7,3,6,6,1143.532196,866.725464,1.19403,1.25,7,7.741732,1.428571,2.258065,17,12.103553
5373,120,32663.32,4,7,3,6,5,1044.017478,898.686493,0.534759,2.439024,6,11.368738,2.222222,2.173913,19,8.965669
5374,75,7537.69,4,7,3,6,6,631.095798,544.406525,1.19403,0.701754,6,9.459463,3.225806,1.960784,19,2.861289
5378,70,5653.27,3,7,3,6,3,848.725495,717.248583,0.761905,2.608696,6,6.778493,2.222222,1.639344,19,5.09742
5381,200,32663.32,4,7,3,6,8,1550.177231,1281.502705,0.540541,3.673469,6,10.235614,2.439024,1.818182,19,9.763585
5385,164,30904.52,4,7,3,6,7,1027.258654,839.878054,1.126761,2.666667,6,8.122655,2.173913,2.033898,18,8.033402
5388,400,32663.32,5,7,3,6,8,1522.716555,1195.050602,0.454545,1.19403,6,15.0693,1.038961,2.666667,18,17.205463
5389,109,21356.78,3,7,3,6,2,788.003072,535.488703,0.672269,1.441441,7,11.035932,1.904762,3.076923,18,6.440097
5393,222,96733.67,4,7,3,6,8,1747.12906,1070.490399,1.126761,1.428571,7,11.072543,0.8,3.684211,17,10.88958
5395,250,18844.22,4,7,3,6,7,1306.781341,1096.108402,0.869565,1.904762,7,10.448132,4.375,1.818182,19,5.947384
5398,120,42713.57,4,7,3,2,4,976.214499,532.561634,0.689655,2.666667,6,9.815182,3.414634,2.5,18,9.775353
5399,90,12412.06,5,7,3,6,5,1557.698705,993.410486,0.909091,2.790698,7,12.425849,2.222222,3.414634,17,14.362122
5401,290,85427.14,4,7,3,6,3,691.629047,434.694783,0.462428,1.6,5,7.815084,2.4,1.428571,18,3.075986
5402,450,54020.1,3,7,3,6,6,1093.574158,638.851082,1,1.538462,6,13.619499,1.851852,2.608696,18,10.207261
5403,200,26381.91,5,7,3,6,3,855.736722,535.373967,0.487805,0.45977,6,6.958641,1,1.263158,18,9.439248
5405,140,12562.81,3,7,3,6,8,759.001622,584.743061,2.5,2.121212,8,7.470108,2.142857,1.37931,20,4.530216
5406,120,13819.1,4,7,3,6,1,866.519534,688.069993,1.176471,1,6,5.715185,1.666667,0.970874,19,5.783289
5407,90,11306.53,5,7,3,6,8,1075.593932,1035.703105,0.895522,0.888889,6,11.881204,1.818182,0.761905,20,11.392257
5408,145,26381.91,4,7,3,6,7,704.486058,539.393037,0.506329,0.884956,6,11.2145,2.4,1.395349,21,8.709078
5409,160,13819.1,5,7,3,6,8,1542.761705,1070.029541,1.102362,0.97561,7,13.43856,3.125,0.987654,20,16.255759
5416,234,21356.78,3,7,3,2,5,1000.523533,777.522951,1.034483,0.677966,6,9.152816,2,0.851064,20,7.458985
5417,312,3015.08,5,7,3,6,3,975.701817,737.790337,0.56338,0.851064,6,9.180184,2.162162,1.73913,18,6.760836
5419,202,8793.97,4,7,3,6,4,1196.318351,980.79308,0.862069,2.622951,6,12.062568,1.818182,1.818182,18,12.308199
5421,180,59045.23,4,7,3,6,5,998.641145,678.961862,0.75188,3.2,7,7.651554,2,1.428571,18,6.002212
7047,84,2857.14,4,4,0,1,6,134.48966,69.017177,0.004016,0.377358,4,0.282964,1.538462,1.886792,19,2.029485
7057,72,952.38,6,4,0,2,4,107.101392,56.264768,1.111111,1.176471,7,1.160776,1.37931,1.967213,18,2.186688
7058,76,3571.43,8,4,0,1,4,144.175581,76.984379,0.006025,0.104275,4,0.388696,1.818182,1.265823,19,1.96368
7066,15,4761.9,7,4,0,4,4,207.977797,113.415108,0.004016,1.538462,6,0.249999,1.555556,1.694915,19,1.965419
7067,84,2380.95,4,4,0,1,4,255.060144,124.803692,2.162162,0.620155,6,0.84378,1.5625,2.5,19,2.009878
7068,112,1452.38,6,4,0,1,4,246.472713,132.508601,2.564103,0.08342,6,1.264871,1.066667,2.666667,18,2.84498
7069,76,2380.95,7,4,0,2,4,145.309958,69.097885,8,2.083333,4,0.607305,1.5,2.564103,19,1.580567
7070,32,9523.81,5,4,0,5,3,185.378577,93.238774,2.051282,0.97561,7,0.816639,1.632653,1.6,18,3.169044
7071,54,1190.48,5,4,0,4,4,108.765644,55.0449,1.363636,1.481481,9,1.560628,2.553191,1.518987,18,2.330154
7072,63,2380.95,3,4,0,1,4,188.485031,86.256132,0.441989,2.666667,4,1.198144,2.105263,1.785714,19,1.313827
7073,24,1357.14,3,4,0,1,4,140.146316,89.862573,1.025641,2.051282,8,0.465294,1.538462,2.272727,19,1.886864
7074,64,4761.9,6,4,0,8,4,92.865815,53.408516,0.551724,0.952381,6,0.646296,1.538462,2.564103,19,1.47925
7075,48,2380.95,7,4,0,1,4,117.704464,56.291726,2.051282,0.57554,7,0.537838,1.632653,2.564103,19,0.941085
7077,48,1190.48,5,4,1,1,4,161.572584,82.394973,1.363636,0.146138,6,0.791165,2.307692,2.352941,18,1.491859
7081,20,19047.62,1,4,0,5,1,114.794059,50.538136,0.006025,0.45977,6,0.549515,0.731707,1.967213,18,1.942372
7083,140,2380.95,7,4,0,1,4,135.086028,126.711166,0.629921,0.952381,6,0.857208,1.538462,1.25,19,1.546171
7098,80,952.38,7,4,0,1,4,124.943206,50.024097,2.564103,3.076923,7,0.419932,1.5625,2.173913,19,1.915785
7100,15,3571.43,8,4,0,4,4,127.792548,66.069634,0.638298,1.176471,6,0.785604,1.454545,2.608696,18,1.390338
7102,84,4857.14,13,4,0,1,4,128.418038,64.737329,0.545455,1.428571,6,2.005989,3.225806,1.538462,18,2.214376
7107,80,1357.14,8,4,0,1,4,125.746062,106.697304,0.012049,0.547945,7,0.335062,1.428571,1.612903,19,1.833138
7108,55,1357.14,5,4,0,1,4,84.578069,78.28449,2.051282,2.051282,6,0.298501,1.449275,1.666667,19,1.483388
7112,144,952.38,1,4,0,1,4,123.517591,62.608337,2.051282,2.142857,6,0.514152,1.388889,1.960784,19,2.363469
7117,67,17857.14,2,7,3,6,1,475.805842,450.380358,2.142857,1.025641,10,3.951675,0.729927,1.875,18,4.509801
7119,60,17857.14,1,7,3,6,6,323.790235,347.449117,0.895522,1.621622,7,2.341247,1.052632,3.076923,18,1.152464
7120,84,25000,2,7,3,6,3,455.712229,410.361766,1.123596,0.727273,8,2.229556,2.222222,1.311475,20,5.318571
7133,90,11904.76,3,7,3,6,6,462.650044,404.574025,0.689655,1.2,7,3.9748,2.173913,1.818182,19,5.483259
7136,80,30952.38,4,7,3,6,1,313.779603,239.4148,0.612245,0.512821,6,2.367015,2.4,1.639344,19,4.798463
7140,74,10714.29,5,7,3,6,2,430.017827,447.155086,0.714286,0.763359,6,9.567,1.355932,2.040816,19,3.450593
7142,55,15476.19,1,7,3,6,4,153.30403,155.738675,0.504202,0.434783,6,1.332429,1.538462,1.639344,19,1.437036
7147,78,30952.38,4,7,3,6,4,494.63073,579.319743,2.564103,2.857143,9,1.130892,2.083333,2.564103,19,5.944419
7149,48,30952.38,2,7,3,8,3,370.920227,349.692206,0.449438,1.153846,6,5.669216,0.550459,3,18,3.67586
7162,80,13095.24,2,7,3,6,1,398.373276,380.955727,1.518987,0.683761,7,1.879083,2.592593,1.025641,22,5.672991
7168,112,15476.19,4,3,3,6,5,740.54623,708.207528,1.265823,0.689655,7,5.027976,1.621622,2.325581,19,8.987652
7170,130,35714.29,3,7,3,2,6,530.967035,542.145641,0.943396,1.016949,6,2.514209,1.923077,1.587302,19,7.950009
7174,65,11904.76,1,7,3,6,4,178.046464,223.457386,0.004017,1.025641,6,0.560136,1.176471,1.538462,21,0.856899
7180,55,19047.62,2,7,3,6,4,441.404019,441.506262,0.917431,0.862069,7,9.00781,0.97561,3.076923,18,3.930855
7181,70,20238.1,4,7,3,6,1,628.064648,611.474041,1.492537,2.564103,7,6.726004,0.789474,2.142857,18,5.669449
7185,170,45238.1,4,7,3,6,7,824.150805,499.897903,1.369863,0.430108,7,7.201907,1.702128,1.538462,20,10.575835
7187,67,22619.05,2,7,3,2,7,315.84137,286.930525,1.22449,1.237113,7,2.207282,1.111111,1.5,21,3.953452
7188,63,17857.14,4,7,3,2,6,674.371909,619.099909,1.219512,2,8,4.830299,1.818182,1.666667,19,11.705373
7208,700,70238.1,1,7,3,2,7,1428.971229,1452.575102,0.84507,3.589744,7,13.020469,2.272727,1.935484,18,16.079699
7212,450,45238.1,4,7,3,2,13,1197.700771,1417.713669,0.961538,4.166667,7,20.880072,1.025641,1.587302,19,19.494623
7218,400,45238.1,5,4,3,6,5,2398.776121,1691.650524,0.550459,1.777778,7,18.191245,0.909091,2.666667,18,23.092891
7225,320,84523.81,3,7,3,2,1,1459.74342,1486.985211,0.761905,2.105263,6,9.834055,1.363636,2.325581,19,9.642611
7239,410,63095.24,5,3,3,6,1,1494.934254,1475.322419,0.792079,1.621622,7,14.976151,1.153846,2,19,16.701033
7246,400,45238.1,3,7,3,2,16,1051.632811,1017.015073,0.740741,2.12766,7,13.91898,2,1.153846,21,13.412415
7250,680,95238.1,4,7,3,2,5,910.972331,947.229108,0.379747,3.478261,4,13.146752,1.290323,1.538462,17,18.550294
7541,40,8333.33,3,7,3,2,5,241.789783,253.760419,1.052632,3.333333,6,1.561211,1.052632,1.538462,16,0.812097
7580,35,9523.81,12,4,1,4,3,263.977514,135.52006,2.727273,1.311475,7,1.50502,1.690141,1.851852,19,3.835853
7594,15,1190.48,4,4,0,4,4,89.77367,50.301372,0.004016,2.272727,4,0.435653,0.010042,2.44898,18,0.799381
7596,48,3809.52,1,4,1,1,3,87.358183,58.9646,0.006025,1.6,6,0.652686,1.052632,2,18,1.409446
7603,45,2571.43,3,4,1,4,3,181.43995,158.870551,0.930233,1.428571,7,2.771733,2.222222,1.587302,18,2.074223
7608,24,1285.71,1,4,0,4,4,156.295116,161.267218,0.526316,1.428571,7,1.461368,1.538462,2.162162,16,1.874379
7618,54,2380.95,5,4,0,4,3,157.564355,149.546545,1.290323,0.567376,6,1.243021,1.403509,1.538462,19,2.800487
7620,60,2571.43,4,4,0,1,4,89.348336,73.869136,0.006025,1.269841,6,0.569439,2.608696,1.851852,19,1.257333
7627,17,1285.71,0,4,0,4,3,395.990276,184.725418,1.584158,2.083333,8,3.691115,0.888889,2,18,3.399491
7636,77,1285.71,4,4,1,1,4,73.734656,52.100002,0.012049,2.461538,6,0.578389,1.621622,1.515152,19,1.270719
7647,17,1285.71,1,6,2,4,4,114.618863,66.571941,1.369863,2.4,7,1.181376,2.181818,2.352941,18,1.52508
7654,27,2380.95,14,6,1,4,5,147.739838,114.056888,0.892857,0.826446,6,0.965707,1.621622,1.25,19,2.349145
7659,56,9523.81,5,4,1,1,5,170.068596,133.219135,1.126761,2.325581,5,1.20945,2.439024,2.105263,18,2.142492
7661,21,952.38,5,4,1,4,5,118.960076,90.677014,1.428571,0.08342,6,0.486814,2.564103,2.564103,19,0.404199
7663,96,4761.9,7,0,0,1,5,350.767034,257.591651,0.8,0.645161,6,3.394693,1.538462,1.071429,18,5.025167
7667,42,1476.19,5,4,1,1,5,193.914719,153.445131,4.102564,1.538462,10,0.281042,2.040816,1.369863,19,1.595108
7668,36,2380.95,4,4,1,1,5,308.875976,259.886254,1.176471,1.153846,7,1.440478,2.564103,1.449275,18,1.655907
7672,24,1357.14,4,4,1,1,4,187.657098,156.587819,0.52356,0.784314,5,1.145751,2.051282,2,16,2.438097
7675,9,1261.9,4,4,1,4,5,202.330865,195.919264,0.601504,2.8,6,2.197349,1.777778,1.846154,18,2.5056
7677,70,10714.29,5,4,2,1,5,372.397118,294.621285,0.9375,1.269841,5,3.851913,1.025641,3.589744,17,2.248312
7689,104,2571.43,8,0,2,1,4,151.713464,110.325898,2.051282,0.062565,6,0.450143,1.886792,1.960784,19,2.099934
7690,98,952.38,2,4,2,1,3,284.639002,234.164831,1.791045,2.105263,8,0.988943,1.860465,2.307692,18,1.915722
7691,42,1666.67,6,4,1,4,5,92.650648,80.393466,0.512821,0.952381,6,0.882521,1.538462,2.352941,18,1.344045
7694,60,2500,3,4,1,1,5,182.102986,158.94664,0.4,0.784314,4,1.14283,3.589744,1.22449,18,2.080823
7695,150,9523.81,6,4,2,1,5,237.672262,201.472468,1.025641,1.09589,5,2.878614,1.764706,1.851852,19,3.502159
7698,32,119.05,6,4,1,4,5,107.931817,77.949948,0.650407,0.487805,6,1.312298,1.538462,1.960784,19,1.535654
7701,99,2500,4,4,3,4,5,214.975526,174.511568,1.142857,1.538462,6,0.761755,2.727273,2,20,1.673856
7702,55,1190.48,4,4,2,4,5,182.624854,198.979862,0.004016,1.034483,6,0.600204,2.666667,1.37931,20,1.487321
7703,63,2500,8,4,0,1,5,207.956828,181.140065,0.909091,2.040816,6,2.46771,1.463415,1.935484,18,1.94472
7705,24,2071.43,3,4,1,4,5,186.526259,212.838085,2.857143,0.869565,6,1.543823,5.714286,1.73913,15,1.63732
7707,16,1785.71,2,4,1,4,5,119.433893,116.139851,1.449275,0.08342,6,0.816023,1.081081,3.076923,18,1.038248
7710,20,1285.71,1,4,0,4,5,102.76601,69.96647,0.515464,2,6,0.982848,2.5,2.181818,18,1.525641
7712,24,2714.29,2,4,1,4,5,104.078309,100.492581,2,1.025641,8,0.553391,3.076923,1.5625,18,0.982384
7715,32,6523.81,26,4,0,1,5,367.448413,535.616368,0.695652,0.722892,6,4.662642,2.380952,1.923077,19,4.268566
7716,36,3071.43,7,4,0,4,5,229.362334,186.608894,1.111111,1.470588,6,2.090455,2.051282,2,18,2.574838
7718,48,2380.95,7,4,0,4,5,156.905743,156.905743,2.5,0.84507,6,0.888638,1.818182,2.564103,19,1.635706
7736,10,238.1,6,4,0,4,5,123.773289,50.48621,4,5,1,0.459174,5.116279,5.454545,19,0.481061
7738,96,714.29,7,4,1,1,5,127.579738,51.5473,4,6.25,1,0.532572,1.568627,3.448276,19,0.645958
7749,27,2476.19,9,4,2,4,5,185.228895,57.634498,6.666667,2.307692,5,0.62416,1.587302,3.333333,19,1.083227
7763,119,4047.62,2,4,2,2,5,305.22177,131.959493,0.757576,2.051282,6,2.094373,1.052632,1.411765,18,2.917331
7774,20,2000,4,4,2,4,5,137.580665,63.942005,5.714286,2.264151,5,0.870325,2.051282,6.153846,20,0.921405
7775,168,1190.48,5,4,0,1,4,123.062104,52.042033,2.352941,1.408451,6,1.149074,2.564103,1.818182,20,1.277586
7776,192,2571.43,5,4,0,1,5,277.71292,117.404627,0.512821,1.333333,6,2.189692,1.5,2.333333,17,3.860517
7797,119,3904.76,10,4,0,1,4,339.516708,149.676792,8,3.589744,2,0.719957,2,2.325581,19,3.950966
7798,50,1285.71,4,4,2,1,5,181.507787,84.159177,2.105263,0.731707,6,0.445695,1.212121,3.076923,18,2.625682
7800,104,1142.86,6,4,1,1,5,156.581598,72.320731,8,3.492063,3,0.946653,2.051282,8.888889,20,1.047353
7829,18,5357.14,3,4,0,8,6,116.726458,105.535588,0.888889,1.538462,7,1.052571,1.2,2.142857,18,1.842196
7885,140,1357.14,4,4,0,1,6,82.740643,102.877729,1.666667,2.564103,8,0.579894,1.090909,1.411765,18,2.063006
7892,8,1380.95,4,4,0,1,6,118.858298,106.04906,1.73913,2.040816,8,1.092987,0.789474,1.008403,18,3.251153
7912,91,2714.29,6,4,3,1,6,142.136017,180.785,2,3.076923,9,1.188619,1.702128,1.142857,18,3.212923
7953,18,1357.14,5,4,2,4,5,169.739243,135.283518,0.990099,3.255814,6,2.614313,2,0.674157,19,1.440018
7961,60,1357.14,8,4,0,4,5,87.058544,54.285008,1.904762,2.564103,8,0.879417,2.790698,2.068966,18,1.457964
7984,40,1904.76,7,4,0,4,5,122.503669,70.168112,2.051282,1.612903,7,0.909158,1.363636,2.173913,19,1.555535
8019,120,714.29,6,4,0,2,5,251.837352,210.352203,0.571429,1.538462,6,2.26892,2.4,0.952381,19,2.82063
8263,37,871.46,9,4,0,4,4,202.547158,165.16317,1.351351,0.701754,7,1.732691,1.025641,2.033898,18,2.216101
8266,70,2265.8,5,4,0,1,4,130.41229,87.714796,0.695652,1.538462,6,1.040487,1.025641,2.857143,18,1.657287
8270,88,2178.65,4,4,3,2,5,128.191063,142.727354,0.625,1.72043,6,1.469787,1.578947,1.282051,19,3.046844
8299,70,3028.32,4,4,1,1,3,86.95238,110.735929,0.373832,2.051282,6,0.42567,0.833333,2.5,18,0.895959
8300,45,7625.27,9,4,0,4,4,107.187753,78.433801,1.038961,2.142857,6,1.099688,2.051282,1.454545,20,1.364756
8306,80,2222.22,0,4,0,4,4,159.030305,154.264536,1.19403,1.538462,8,0.980129,1.538462,1.538462,18,2.324181
8316,117,6535.95,8,4,0,4,4,95.831153,79.150735,1.518987,0.902256,6,1.604309,1.463415,1.639344,19,2.731718
8321,32,1089.32,3,4,0,4,4,538.241802,365.572204,1.204819,1.851852,8,4.279996,1.904762,2.857143,18,4.851061
8323,20,653.59,4,4,0,4,5,102.399301,82.255655,0.583942,1.538462,6,0.703088,0.967742,2,18,2.138007
8329,6,283.22,4,4,0,4,5,205.474214,87.703064,0.821918,1.960784,6,2.09662,0.952381,1.518987,18,2.239764
8339,92,1742.92,9,4,0,1,4,238.186307,182.597493,3.076923,1.351351,6,1.398578,1.578947,1.754386,19,2.957564
8340,54,0,5,4,0,4,4,110.247254,60.21198,1.428571,1.875,8,1.153425,2.857143,1.395349,18,1.15625
8343,48,1350.76,0,4,1,4,4,84.895792,53.558766,2.857143,2.380952,9,0.667647,2,3.076923,18,0.995912
8355,26,1350.76,12,6,1,4,10,150.705816,117.594924,0.606061,1.052632,6,0.782834,1.772152,1.388889,19,2.213148
8359,56,8714.6,6,4,1,1,6,217.380184,174.919207,2.380952,1.111111,6,1.166978,3.414634,2.439024,19,1.364073
8360,49,1089.32,5,4,1,4,6,123.360482,136.622605,0.517241,1.212121,5,2.093162,1.2,1.5,18,2.512754
8362,26,1089.32,7,4,1,4,7,86.066589,105.827769,0.631579,2.051282,6,0.462295,1.538462,2.307692,18,0.665957
8365,88,2178.65,1,4,1,1,6,74.040425,165.445255,2.051282,0.062565,8,0.297319,1.025641,2.333333,17,0.833955
8366,55,1372.55,8,4,1,1,6,121.419203,132.406889,1.230769,0.9375,6,2.024176,1.428571,1.875,18,1.332736
8368,90,6535.95,8,4,0,1,6,308.142148,324.564642,2.051282,1.06383,7,2.4216,1.764706,1.754386,19,3.405912
8372,154,1633.99,3,0,2,2,12,382.26147,309.671397,0.720721,1.73913,7,2.40245,1.538462,2.089552,17,2.56506
8378,88,1350.76,3,4,0,1,12,184.533049,215.185965,0.478469,1.025641,5,1.32542,1.25,1.643836,18,2.477117
8382,56,2440.09,6,4,1,4,8,321.531222,247.540041,0.650407,1.066667,6,3.146528,2.95082,2.105263,18,3.10934
8385,155,14161.22,4,5,3,1,10,311.229023,305.272576,1.428571,1.935484,5,3.288817,2.4,2.777778,19,2.333516
8387,14,283.22,4,4,0,4,10,192.058971,304.604742,0.808081,1.428571,5,1.848307,1.290323,3.076923,18,1.142549
8388,109,1089.32,4,7,0,1,10,261.079617,239.428008,1.282051,1.538462,7,2.033407,5.185185,2.4,16,1.923066
8390,21,871.46,4,4,1,4,3,80.767972,69.314279,0.722892,0.757576,6,1.931247,1.6,2.173913,19,0.878291
8391,54,1285.4,12,4,1,4,3,350.651283,296.491468,0.684932,0.869565,6,2.488321,3.076923,4.444444,15,2.460587
8401,122,1350.76,4,0,2,2,10,244.121666,160.025975,1.538462,0.967742,6,0.976415,2.272727,2,20,2.309461
8402,98,326.8,1,4,2,1,6,312.005134,281.792319,2.727273,2.051282,10,1.383343,1.025641,2.5,18,2.313325
8404,22,1416.12,6,0,0,4,4,105.041473,78.330005,0.582524,3.333333,6,0.814118,1.538462,2.352941,18,0.990226
8406,22,1633.99,5,4,0,4,10,73.657008,58.760277,0.733945,1.6,6,1.938338,3.589744,1.764706,18,1.279603
8408,64,3485.84,4,4,1,1,6,164.252871,155.111733,0.434783,0.666667,4,1.203641,1.538462,1.445783,18,1.812625
8411,56,435.73,2,4,1,1,10,96.065722,52.27683,0.004016,0.12513,5,0.185231,1.538462,2.790698,18,0.596441
8417,74,566.45,4,0,2,2,7,153.453308,154.344449,0.808081,0.980392,6,2.254859,2.758621,1,19,2.4625
8418,36,2178.65,10,4,0,4,8,230.054493,244.077145,1.016949,3.125,7,1.465504,1.538462,2.727273,18,2.068843
8420,48,2832.24,7,4,2,2,10,129.015737,186.345779,0.591716,0.91954,6,0.973694,3.181818,1.311475,20,1.458101
8421,70,12135.08,9,0,2,2,10,176.770053,223.430046,1.22449,2.564103,6,1.480821,1.666667,1.73913,18,2.368029
8424,28,1350.76,3,4,1,4,10,251.259862,222.495064,0.543478,1.052632,6,2.704253,2.941176,1.764706,15,2.597029
8426,31,2701.53,16,4,0,4,8,764.552794,534.150435,1.25,3.333333,6,7.376665,1.818182,2.45614,17,8.970124
8427,19,0,1,4,0,4,8,238.424048,206.542361,1.030928,1.025641,5,1.565925,2.38806,2.222222,18,2.543814
8428,17,501.09,4,4,0,4,10,239.427064,149.964286,1.686747,2.857143,7,2.051993,1.333333,1.944444,17,2.499961
8430,60,8714.6,7,4,1,4,8,297.166545,270.489702,2.258065,2.051282,8,1.445417,2.631579,1.714286,18,2.534554
8432,27,2701.53,1,0,1,2,10,174.327126,145.584799,0.004017,0.08342,7,0.037381,1.538462,2.12766,19,0.406715
8433,16,3050.11,1,4,1,4,10,159.340304,156.71371,1.449275,1.538462,8,0.586384,1.081081,2.307692,18,1.579889
8439,36,2222.22,12,4,0,4,6,584.905115,371.540912,0.952381,2.564103,6,4.440193,2.44898,1.764706,18,8.047055
8442,49,871.46,5,4,1,1,10,194.453736,333.299172,0.923077,1.538462,5,0.757573,1.538462,2.051282,20,1.138813
8445,32,871.46,5,4,1,2,8,141.255517,133.6869,1.008403,1.162791,6,1.344256,1.886792,1.866667,17,3.030153
8446,63,3572.98,6,4,1,1,8,199.335388,232.005565,1.315789,1.538462,7,1.489598,2.5,2.068966,18,1.997755
8449,34,1307.19,12,0,0,1,10,106.887337,96.977031,0.91954,1.724138,6,0.768517,1.846154,2.173913,19,1.52311
8450,46,1742.92,10,0,0,1,5,123.725082,143.189455,0.636943,1.492537,6,1.723929,0.714286,1.846154,18,1.501697
8465,40,2178.65,10,4,0,4,6,268.020316,167.216261,2.121212,1.538462,7,1.837266,0.677966,1.212121,18,5.025608
8470,63,1742.92,3,4,0,1,6,106.1918,97.780667,0.006025,2.564103,7,0.448015,1.2,2.083333,19,1.262312
8474,24,1350.76,2,4,0,4,4,229.545979,67.982756,3.684211,2.028986,7,1.925308,1.025641,1.5,18,1.132685
8476,72,1742.92,6,4,0,2,6,118.766992,98.074673,1.090909,2.051282,7,1.47902,1.621622,0.879121,19,1.685084
8479,90,1350.76,2,4,0,4,7,136.147831,117.576028,1.126761,2.051282,6,1.516351,1.538462,2.181818,18,2.044458
8483,32,3921.57,6,4,0,4,3,92.741112,85.558379,0.540541,2.272727,6,0.545147,1,2,18,1.32339
8487,20,4357.3,4,4,0,4,2,143.618236,61.896143,0.875912,3.571429,7,1.302876,1.764706,1.298701,19,1.87571
8505,36,435.73,2,4,0,4,10,92.037249,57.601569,0.008033,1.538462,7,0.376914,1.538462,2.083333,19,1.446442
8509,35,579.52,7,4,0,1,8,194.100447,84.824142,0.699301,2.051282,5,3.018223,1,1.481481,18,3.555892
8523,23,762.53,1,4,0,4,8,349.620797,259.221779,3.076923,2.4,10,0.919983,2.5,1.818182,19,3.294856
8538,41,827.89,3,4,0,1,3,109.325334,110.887472,1.290323,3.589744,8,1.06057,1.025641,1.176471,18,1.617139
8540,31,1633.99,12,4,0,4,4,132.129356,90.224615,1.573034,1.025641,7,1.636739,1.538462,1.351351,19,1.84807
8577,50,2178.65,0,4,0,1,7,384.751657,357.590832,6.666667,4.827586,2,0.927709,0.56338,2.5,18,1.074189
10159,100,566.45,9,4,0,4,4,184.34042,175.867939,3.076923,1.333333,9,1.121659,1.538462,1.923077,19,2.398532
10160,130,871.46,5,4,0,1,5,78.250271,93.454195,2.564103,0.625,7,0.368408,2.051282,2.181818,18,1.141592
10163,60,2265.8,7,4,0,1,4,176.598219,96.723834,1.505376,2.424242,8,1.630596,2.745098,1.5,18,3.296445
10169,34,653.59,5,4,0,1,8,119.724734,52.819803,0.506329,2,6,0.786916,1.2,1.923077,19,2.298129
10172,47,1198.26,7,4,0,1,5,248.016771,136.813477,1.886792,0.705882,6,2.706013,2.153846,1.923077,19,2.63337
10174,148,2614.38,4,4,0,1,5,160.065446,101.003369,0.004016,0.434783,4,0.294241,1.754386,2.325581,19,2.346987
10175,31,1350.76,3,4,0,1,8,136.153878,52.548676,1.818182,0.377358,6,0.493276,1.73913,2.564103,19,1.118763
10177,74,1655.77,13,4,0,1,5,286.742416,154.236222,3.076923,1.818182,6,0.901396,1.363636,1.538462,19,3.13207
10178,207,3921.57,4,4,0,1,4,176.376206,119.595206,1.025641,0.655738,6,0.923424,1.754386,1.212121,18,1.995993
10181,42,6100.22,6,4,0,4,5,113.033304,72.405683,1.355932,0.666667,4,1.262743,1.428571,1.764706,18,2.04407
10189,22,1742.92,6,4,0,4,5,146.607455,74.732544,0.008033,2.564103,6,0.332864,1.37931,2.083333,19,2.160717
10190,60,2178.65,5,4,0,1,5,259.622373,119.374966,1.935484,1.025641,4,0.440515,1.25,2.272727,19,1.996073
10191,106,1350.76,4,4,0,1,5,193.356311,91.254805,4,1.690141,4,1.417567,2.051282,2.424242,20,2.207851
10193,114,283.22,7,4,0,1,5,118.06865,78.881091,0.006026,0.493827,4,0.088131,1.626016,2.173913,19,1.278033
10194,45,1851.85,4,4,0,5,3,199.108942,111.880212,1.454545,1.538462,6,0.795678,1.111111,2.295082,17,3.086474
10197,51,1089.32,2,4,0,1,5,140.845356,111.079665,0.97561,1.111111,6,0.995859,1.25,2.727273,18,1.342663
10199,153,1350.76,3,4,0,1,5,114.346655,110.262035,1.025641,2.564103,8,0.56532,1.463415,2.666667,18,1.584186
10200,46,2178.65,6,4,0,8,5,122.603097,68.709649,0.5,1,6,0.915962,1.702128,2.439024,19,1.414478
10201,50,1742.92,5,4,0,1,5,94.746829,68.00616,2.222222,0.062565,7,0.310815,1.538462,2.564103,19,0.921126
10204,84,718.95,6,4,0,1,6,148.606296,100.774129,2.307692,2.051282,6,0.515492,2.580645,2.222222,19,1.335397
10207,84,0,3,4,0,1,5,98.047647,69.609761,1.333333,0.08342,1,0.042684,1.538462,1.785714,19,1.007407
10210,85,4357.3,5,4,0,1,4,125.326515,111.55617,2.051282,1.408451,5,1.028702,1.587302,2.777778,19,1.729302
10213,105,4357.3,6,4,0,1,5,99.503769,78.184872,0.869565,0.625,6,1.895308,1.37931,1.470588,19,1.68552
10223,91,1089.32,6,4,0,1,5,116.955919,67.58798,2.857143,2.553191,6,0.367433,1.230769,2.083333,19,2.206131
