@relation 'WDF-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,13,14,12'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A1 numeric

@data
4168,42,1356.78,7,0,3,1,16,690.28676,463.668296,9,17,3.949455
1006412,27,707.96,3,4,2,1,14,485.667914,416.959207,5,17,4.661903
12002850,113,2234.79,4,4,2,6,14,343.033368,265.626349,9,17,1.203488
12006416,40,2602.04,5,4,2,6,15,445.050871,292.486834,8,17,2.12877
12006919,24,1913.27,1,0,2,6,1,165.751878,91.07444,8,17,0.921705
12025318,131,2238.64,3,4,2,6,17,119.846469,131.538471,9,17,0.928249
12026943,66,7170.45,5,4,2,6,26,534.921082,555.122924,6,17,2.769944
280,50,4513.89,4,0,3,2,9,288.584118,501.130228,6,18,5.723721
198,50,13106.8,4,4,3,2,15,1123.502915,843.049269,7,18,9.418852
34,80,6963.79,6,0,3,2,6,398.867288,265.629109,9,18,2.377857
53,66,3342.62,8,4,0,1,3,169.484295,138.071463,5,18,1.060718
914,80,13927.58,5,0,3,2,10,281.775477,217.068151,9,18,1.7966
2224,56,1856.76,5,0,2,2,12,538.898294,458.580985,8,18,2.588527
4491,220,39787.8,2,4,3,2,20,877.949267,899.926996,9,18,10.919922
4976,54,2206.9,4,8,3,6,12,307.142577,162.033265,6,18,2.406657
4073,42,2713.57,0,0,3,1,3,234.140566,170.682073,6,18,1.994803
4955,42,6407.04,4,0,3,6,9,339.256739,304.753063,8,18,1.595724
5073,54,9296.48,4,0,3,1,5,490.519934,441.361026,6,18,1.492194
10680,293,32679.74,4,7,3,2,6,1520.117098,569.385246,7,18,15.745598
10718,320,64270.15,3,7,3,2,2,1818.72604,1265.535594,6,18,7.958124
10774,72,11982.57,4,7,3,6,9,454.650475,364.542679,6,18,5.250316
11073,180,17429.19,3,7,3,6,1,338.892527,303.975362,6,18,3.164673
11247,55,2178.65,15,4,2,1,6,565.403853,457.828562,5,18,1.464179
1001841,127,2642.28,7,4,2,1,6,352.903607,227.231828,6,18,1.979781
1003190,48,8840.86,2,7,3,6,5,308.037533,277.688391,7,18,0.879596
1004326,193,3421.05,7,4,2,6,3,1181.905416,770.079907,8,18,6.665903
1005943,255,11006.29,4,4,0,6,12,207.936871,228.379774,5,18,1.537198
1006787,96,3126.84,4,4,0,4,18,97.463636,99.191469,7,18,0.955804
12004964,74,3072.78,6,4,3,2,50,1635.605387,1036.808497,7,18,5.778112
12007365,195,1530.61,3,4,2,1,12,276.401606,197.16427,6,18,0.167671
12007625,66,1530.61,2,4,2,1,20,184.154203,123.895546,8,18,0.754365
12008713,98,2602.04,8,4,2,1,20,343.418592,213.463917,6,18,2.851477
12026726,105,1840.91,9,4,2,6,10,177.032542,187.36118,8,18,1.033051
12028884,59,1272.73,11,4,3,2,46,579.711933,567.212871,8,18,3.183041
132,50,3207.55,6,0,3,2,10,111.909046,312.942625,7,19,1.897647
240,50,16037.74,6,7,3,2,10,203.288027,500.616757,7,19,2.816152
403,42,3645.83,3,5,2,2,3,128.591762,299.808336,7,19,3.497817
333,144,12459.55,9,4,2,6,1,92.549052,77.115529,6,19,0.878898
467,36,6472.49,4,0,3,1,3,129.178381,123.710833,6,19,0.701112
600,32,2678.57,4,4,2,5,3,154.611311,124.608889,6,19,2.196263
674,216,18764.88,5,4,3,2,13,1396.453433,949.660653,7,19,7.969871
814,49,1785.71,5,4,2,2,5,95.384152,53.364553,7,19,1.546364
41,110,696.38,7,4,0,1,14,148.421924,137.82905,6,19,0.760911
1157,104,6239.55,4,4,2,5,4,123.411248,105.505275,8,19,1.119775
1192,289,9749.3,5,4,3,2,8,1591.732381,577.544147,7,19,7.676639
2271,120,11936.34,8,3,3,2,10,1588.415344,1090.965763,7,19,5.261382
3264,134,18567.64,2,7,3,2,1,657.435713,600.749019,8,19,8.966602
4487,400,79575.6,2,7,3,2,2,821.06189,821.971157,9,19,8.890571
4964,54,3978.78,3,0,3,6,9,363.673132,181.044998,6,19,1.121109
2354,49,2763.82,6,4,0,8,5,78.466947,65.13134,10,19,0.251963
2507,66,5025.13,6,4,0,4,3,130.360472,156.571433,6,19,0.825021
3062,104,15075.38,1,7,3,2,1,368.989196,177.883187,6,19,2.155375
3116,128,15075.38,2,7,3,2,1.5,647.900082,412.953812,7,19,2.485695
3185,104,18844.22,0,7,3,2,1.667,194.650452,133.567197,7,19,0.642364
3251,190,57788.94,2,7,3,2,2,696.808169,549.193515,7,19,8.062741
3469,44,1884.42,5,4,0,1,4,105.221327,81.169534,6,19,0.236922
3607,128,2763.82,5,4,0,0,2,79.559772,66.949335,5,19,0.440738
3750,120,753.77,6,4,2,1,4,207.638104,220.429003,5,19,0.349253
3771,30,7537.69,8,4,2,1,6,121.038625,126.486704,10,19,0.619424
4999,48,7035.18,4,0,3,6,5,641.854728,522.665874,7,19,4.677303
5067,82,4271.36,5,0,3,6,1,637.148271,503.86386,7,19,1.87487
5083,90,6030.15,6,0,3,6,15,964.547784,956.751959,6,19,1.708258
7069,76,2380.95,7,4,0,2,4,145.309958,69.097885,4,19,0.607305
7074,64,4761.9,6,4,0,8,4,92.865815,53.408516,6,19,0.646296
7075,48,2380.95,7,4,0,1,4,117.704464,56.291726,7,19,0.537838
7147,78,30952.38,4,7,3,6,4,494.63073,579.319743,9,19,1.130892
7661,21,952.38,5,4,1,4,5,118.960076,90.677014,6,19,0.486814
7718,48,2380.95,7,4,0,4,5,156.905743,156.905743,6,19,0.888638
10175,31,1350.76,3,4,0,1,8,136.153878,52.548676,6,19,0.493276
10201,50,1742.92,5,4,0,1,5,94.746829,68.00616,7,19,0.310815
10530,64,5991.29,4,7,3,6,2,547.905538,470.559096,7,19,2.214327
10547,72,15468.41,8,7,3,6,3,394.665911,418.222717,6,19,1.21901
10757,90,50108.93,4,7,3,6,10,609.793147,538.548152,6,19,3.411754
10768,108,30501.09,2,7,3,6,25,661.478389,599.788467,7,19,1.064037
10778,72,2287.58,3,7,3,6,10,766.337687,611.977537,10,19,3.41009
10795,72,7625.27,5,7,3,6,1,375.610572,338.443448,7,19,2.285522
10798,72,12527.23,6,7,3,6,27,752.573945,610.630699,7,19,3.230258
10815,110,16339.87,5,7,3,6,1,417.307565,318.353789,9,13,3.61868
10827,165,9041.39,6,7,3,6,10,883.5449,614.892905,7,19,6.668239
11056,150,19607.84,2,7,3,6,1,925.706336,775.668278,8,19,9.450601
11071,180,18191.72,1,7,3,6,6,524.903328,533.629711,6,19,2.789565
1000314,83,824.74,6,4,0,1,7,121.711467,84.483108,6,19,0.252927
1000935,71,2061.86,2,4,0,4,8,149.514072,207.173049,1,19,0.277539
1000981,29,2061.86,2,4,0,2,8,71.775451,93.366459,6,19,0.394744
1001847,32,955.28,8,4,2,2,10,124.290007,72.138308,6,19,0.476046
1002405,28,1532.42,2,4,2,4,7,131.140552,120.072966,10,19,0.721444
1002563,30,1964.64,5,7,3,6,11,417.669186,211.937296,7,19,3.668855
1002664,17,982.32,7,4,2,1,13,204.662807,217.995168,6,19,0.579445
1002722,72,10805.5,4,7,3,6,5,558.655342,475.378085,7,19,2.993656
1002770,41,4420.43,3,7,3,2,25,526.204367,394.644563,7,19,2.559935
1002773,108,20235.76,4,7,3,6,20,547.516855,361.67614,8,19,1.92922
1002790,186,14734.77,5,7,3,6,18,862.965594,673.618485,6,19,7.113744
1002801,100,14734.77,5,5,3,2,12,646.923629,530.65278,7,19,3.786791
1002924,29,1394.89,4,4,2,5,2,90.697629,86.344857,3,19,0.379401
1002982,43,4911.59,3,0,3,6,14,182.807623,93.85284,6,19,2.413263
1003004,81,1532.42,1,4,2,6,11,78.621186,73.194571,8,19,0.040555
1003023,107,0,2,4,2,6,9,214.15445,138.183867,8,19,0.824056
1003036,96,2318.27,5,4,2,4,9,83.896944,95.279977,3,19,0.734062
1003066,139,7858.55,7,4,2,1,9,266.006695,231.629103,7,19,0.481689
1003089,42,1689.59,4,4,2,1,2,110.330133,100.947657,7,17,0.272568
1003261,56,5402.75,0,7,3,6,6,255.694284,286.314724,7,19,2.190659
1003921,39,11278.2,1,0,3,6,4,153.059681,145.289055,7,19,1.031783
1004019,50,939.85,2,4,3,6,8,214.218788,173.423788,5,19,1.363383
1004149,59,1503.76,4,4,0,4,16,657.084431,523.010676,7,19,2.969434
1004154,74,5300.75,5,4,2,4,11,167.214636,97.42026,7,19,0.692053
1004237,32,7518.8,7,4,2,4,10,160.882679,148.521575,6,19,1.919434
1005769,45,5503.14,5,7,3,6,18,303.890785,258.068075,7,19,1.95972
1005822,75,4323.9,2,4,2,6,11,333.700061,210.526881,7,17,1.061836
1006038,61,1477.99,6,4,2,6,12,76.572948,68.896697,7,19,0.056094
1006065,172,2908.81,4,4,3,6,12,93.176079,93.890706,8,19,0.593733
12002607,35,1060.82,5,4,2,4,15,302.851061,208.498493,7,19,2.336725
12003110,84,5390.84,2,4,3,1,6,327.843236,245.577389,8,18,1.220575
12003790,203,3072.78,2,4,2,1,8,167.759991,278.492811,5,19,0.311765
12004180,15,6927.22,6,4,0,4,18,131.09807,90.594567,7,16,1.233539
12004600,45,1886.79,1,4,3,6,23,253.770359,205.768051,6,18,0.663602
12004878,134,2264.15,5,4,2,1,18,214.487261,206.28933,6,19,0.950192
12005723,59,15306.12,2,4,2,1,19,120.128049,100.74067,9,19,0.398394
12006910,80,2806.12,1,0,2,6,17,105.204976,71.714998,9,18,0.133198
12008041,55,21683.67,3,7,3,2,6,688.480626,334.724633,5,19,0.366667
12008162,56,2551.02,1,7,3,6,6,336.542579,180.114469,5,17,4.309638
12008197,60,15306.12,3,7,3,2,2,562.670285,254.73334,6,19,7.501406
12008266,86,7653.06,7,4,3,6,43,1481.922373,621.708762,5,19,10.884424
12008314,59,5446.43,4,4,3,6,49,481.818097,309.60069,8,19,2.295713
12008357,182,9577.81,6,4,3,1,10,1071.361239,445.70207,6,19,5.55496
12024399,53,2272.73,2,0,3,6,1,938.63547,437.558683,9,19,2.029945
12024820,30,1136.36,2,4,2,1,6,119.886419,113.428924,10,18,1.530172
12025526,191,2238.64,5,4,2,6,13,287.427997,313.850432,6,19,0.595767
12025994,67,2590.91,3,4,2,1,7,73.697715,78.038884,6,19,0.437427
12027580,85,5011.36,4,4,3,4,22,785.768665,669.005092,6,19,4.817576
12028009,71,10227.27,2,7,3,2,10,198.05567,204.105528,6,19,3.723077
12028048,59,4556.82,2,7,3,2,8,162.595711,147.156113,6,19,1.039785
12028386,26,2840.91,2,4,2,1,13,273.161737,226.00353,9,19,1.020443
12029019,132,1022.73,2,4,3,6,30,412.007433,448.671829,6,19,3.422917
860,350,27855.15,4,7,3,2,3,1210.410873,740.331289,7,20,11.483333
3298,180,66313,2,7,3,2,3,341.722337,315.089293,8,20,1.682973
12003071,200,16172.51,1,7,3,2,15,372.877305,231.565968,7,19,1.820231
1000801,124,2416.49,2,0,2,1,5,277.813328,230.587539,10,15,1.3962
790,72,3273.81,5,4,0,4,3,229.206777,73.574684,5,17,2.390246
2273,96,5305.04,6,0,3,2,15,608.127221,506.792562,6,17,2.186469
4170,42,1356.78,1,0,3,1,17,463.252152,307.723662,7,17,3.314008
1002454,21,1453.83,5,4,2,5,2,97.489874,88.530809,6,17,1.073128
12001034,155,1527.58,1,0,3,2,34,694.346291,452.162868,5,17,5.217059
12002438,20,7072.14,10,4,2,4,10,321.412192,283.250285,6,17,1.782025
12002854,23,1527.58,1,4,2,6,14,87.78607,53.725736,7,17,0.606298
12003387,89,1415.09,2,4,2,1,15,191.264558,215.730985,8,16,1.150617
12004241,166,2183.29,3,0,2,6,12,436.701066,385.536753,6,17,3.74177
12004683,48,6442.05,7,4,3,1,18,126.496188,123.159064,6,17,1.127647
12006247,108,5102.04,6,4,3,1,13,313.452137,232.528461,5,17,3.046609
12006282,64,2602.04,7,4,3,1,6,569.687581,348.245274,4,17,3.524735
12025093,51,3068.18,0,4,2,2,23,149.332983,120.555293,9,17,2.368966
12026315,49,1886.36,4,4,2,1,15,207.090821,217.039614,5,17,2.390566
3138,128,37688.44,2,7,3,2,1.5,1098.920716,710.102179,7,21,11.808155
121,50,23396.23,7,0,3,2,10,157.842976,368.275604,6,18,2.592778
124,50,15094.34,10,0,3,2,10,242.603886,658.1414,10,18,5.262037
167,50,4905.66,4,0,3,2,10,137.633893,308.328899,7,18,4.122192
183,100,25889.97,6,7,3,2,2,1093.053672,912.481257,6,18,13.4298
698,180,7440.48,5,7,3,2,34,933.90408,640.575024,7,18,9.342099
928,104,1114.21,9,4,0,1,3,622.25251,591.547172,6,18,2.302192
4072,56,2652.52,2,1,3,1,17,206.71225,191.329108,7,18,2.111591
5030,54,1458.89,4,0,3,6,18,273.525021,151.284956,8,18,2.133288
5402,450,54020.1,3,7,3,6,6,1093.574158,638.851082,6,18,13.619499
7100,15,3571.43,8,4,0,4,4,127.792548,66.069634,6,18,0.785604
10532,64,3921.57,5,7,3,6,3,511.316487,437.365359,7,18,4.946428
10598,60,17429.19,3,7,3,6,2,554.094853,308.99107,10,18,2.515505
11243,21,0,1,4,2,4,10,485.410258,371.894813,4,18,4.046849
1000685,105,3298.97,8,4,1,1,4,195.665188,178.118019,6,18,2.066101
1000806,83,0,0,4,2,1,6,584.747419,369.347592,8,18,2.016156
1003828,93,8458.65,1,7,3,6,12,408.837288,244.016717,10,18,6.007711
1004403,520,131580.83,2,7,3,6,3,2021.058153,1100.627962,8,18,9.160643
1005559,500,133647.8,3,7,3,6,4,2011.368961,888.814771,8,18,9.709256
1005571,427,149371.07,2,7,3,6,5,2982.087116,1224.08086,10,18,15.644051
12001017,62,4936.35,4,4,3,2,40,991.795353,604.778753,7,18,4.888627
12005090,48,1078.17,5,4,3,6,20,846.595339,589.607082,6,18,7.178968
12005640,249,15306.12,1,7,3,6,20,554.27241,248.801314,6,18,5.445417
12008669,60,1887.76,1,4,2,6,20,198.16319,132.709543,6,18,1.089556
12025249,40,1511.36,4,4,2,1,10,197.931029,222.893975,8,18,0.263172
12026020,85,1363.64,2,4,2,6,8,249.719978,206.923563,9,18,1.998306
12028156,61,704.55,3,7,3,2,12,259.35613,214.628794,8,18,2.617486
12006646,16,1913.27,3,4,2,4,2,381.237353,215.396249,5,16,2.864458
12006867,9,1275.51,2,4,2,4,5,254.118123,151.927318,6,16,1.400694
12007157,122,2244.9,3,4,2,6,9,168.491354,95.313796,10,16,0.999786
2231,63,3978.78,5,0,2,2,15,835.389271,456.948395,5,19,4.590819
5356,80,18844.22,5,7,3,6,3,1378.657966,976.460726,6,19,10.74352
10716,187,70806.1,4,7,3,2,14,1089.380934,595.823435,6,19,14.735042
11081,200,32679.74,6,7,3,6,9,1296.095451,849.016004,7,19,11.585423
1002633,47,3536.35,8,4,0,4,10,202.737119,147.15406,5,19,1.113093
1002749,90,14734.77,8,7,3,2,30,846.800807,691.559545,5,19,2.872362
1003892,39,11278.2,4,0,3,6,16,82.857092,84.877434,7,19,1.370019
12027160,46,3772.73,6,4,3,3,33,582.325998,483.975876,8,19,6.295513
12028291,122,3681.82,6,4,2,1,13,1259.892604,939.898077,8,19,13.092969
106,88,1949.86,1,7,3,2,3,187.069794,164.032089,7,17,1.002033
11115,200,28322.44,9,7,3,6,2,844.675576,631.17625,7,17,8.461756
1000428,120,1649.48,4,4,0,2,5,201.79825,158.998354,6,17,2.92865
1004294,71,2969.92,6,4,2,6,3,168.190119,150.083056,7,17,0.716238
1005938,89,1477.99,1,4,0,4,15,277.26137,116.94361,7,17,0.954327
12004410,9,2695.42,2,4,2,6,2,119.991339,94.048164,6,17,1.458642
12028815,59,7613.64,7,0,3,6,21,420.656199,395.788408,6,17,3.504167
3328,160,39787.8,5,7,3,2,2,454.177451,517.266293,7,20,4.341256
4088,56,7957.56,6,1,3,1,17,689.484981,474.721259,5,14,7.882687
10810,99,9803.92,5,7,3,6,4,838.391992,652.333434,9,18,6.408962
1001778,80,4634.15,3,7,3,6,16,751.389731,258.54436,10,20,6.081749
3246,180,10610.08,2,7,3,2,1,633.46248,593.727922,7,19,4.669403
1002696,72,6876.23,4,7,3,6,5,400.224853,354.193402,8,20,2.261767
1005919,20,1477.99,0,4,0,4,12,1037.615212,581.444536,7,19,6.709018
12024885,29,1534.09,1,4,2,5,10,154.369263,192.41196,10,18,0.979023
260,50,12075.47,9,0,3,2,10,209.683973,764.414904,7,18,8.051425
468,42,3236.25,4,0,3,1,3,153.135017,131.074394,8,18,1.262132
873,210,16713.09,3,7,3,2,1,864.852995,465.980269,10,18,9.396438
4949,56,5025.13,7,0,3,1,9,324.192081,322.075783,7,18,1.241087
5388,400,32663.32,5,7,3,6,8,1522.716555,1195.050602,6,18,15.0693
7068,112,1452.38,6,4,0,1,4,246.472713,132.508601,6,18,1.264871
7218,400,45238.1,5,4,3,6,5,2398.776121,1691.650524,7,18,18.191245
10199,153,1350.76,3,4,0,1,5,114.346655,110.262035,8,18,0.56532
10583,52,1633.99,5,7,3,6,2,371.574423,284.538896,6,18,2.717877
1000276,61,1443.3,3,4,0,1,5,241.694906,157.781888,5,18,0.927438
1000688,57,1443.3,8,4,2,1,4,1066.505178,608.839246,7,18,8.473364
1001175,300,82474.23,5,7,3,2,17,1089.858165,1044.570348,7,18,14.541111
1003018,77,1532.42,1,4,2,1,7,171.651192,111.643064,7,18,1.600948
1003075,94,6601.18,8,4,2,3,10,295.337942,156.08123,7,18,1.155476
1003800,120,6578.95,1,7,3,2,10,247.062285,137.921354,6,18,4.310236
1004002,68,5639.1,8,4,2,6,8,906.512538,776.676222,5,18,4.658618
1004336,121,9022.56,14,4,2,6,8,293.018165,291.372985,6,18,2.177034
1004342,19,1541.35,4,4,2,4,9,127.175444,131.250779,10,18,0.378378
1004352,18.2,563.91,6,6,0,4,16,181.158242,181.412694,6,18,0.845772
12001142,37,0,6,4,3,1,50,284.661416,251.184693,8,18,2.691961
12001671,76,2588.4,6,4,2,1,7,149.656292,172.390491,6,18,0.56918
12002663,83,1414.43,8,4,2,1,14,323.698602,301.441817,6,18,1.227745
12005658,174,7653.06,6,4,3,6,15,901.95772,472.980528,8,18,2.98451
12008141,53,5739.8,4,7,3,6,5,322.794074,149.956172,6,18,3.20241
12008327,83,7653.06,2,7,3,2,26,313.345831,202.411581,8,18,3.837644
12028022,193,11931.82,3,7,3,2,20,533.599419,554.337828,5,18,4.206831
2980,120,17241.38,11,4,3,2,17,1049.981477,892.29485,7,16,7.053171
4064,70,2122.02,2,1,3,1,16,291.894396,276.611318,8,16,2.086959
12002278,27,1527.58,4,4,0,4,10,242.911293,220.320658,8,16,0.719886
1002589,71,7858.55,5,4,2,4,9,838.976294,645.468757,6,17,4.824347
1002782,100,10805.5,1,7,3,2,19,385.104879,338.842132,8,17,6.635788
1003187,48,14734.77,6,7,3,1,6,559.126287,491.476318,7,17,5.06234
12026891,54,18318.18,9,4,2,6,1,573.458693,363.519732,5,17,3.564973
425,99,8506.94,6,0,3,2,5,235.69021,599.475443,7,19,4.605576
686,96,13467.26,5,7,3,2,5,679.979646,514.228133,10,19,3.586951
777,72,2380.95,6,4,0,4,3,123.62092,54.367681,6,19,0.795449
889,180,22284.12,4,7,3,2,9,699.475182,379.942943,6,19,5.351916
1218,247,16713.09,3,7,3,6,2,1457.161465,603.100518,7,19,11.20899
3150,104,26381.91,2,7,3,2,1.5,232.533841,193.331001,7,19,7.285756
10799,72,4901.96,4,7,3,6,1,501.51893,384.54758,5,19,1.42129
11158,314,37037.04,1,7,3,6,15,981.202568,807.280725,9,19,4.696129
11169,300,18518.52,1,4,3,2,1,703.002084,534.536214,10,19,3.37422
1002893,114,6483.3,6,4,2,6,3,221.990152,216.647226,6,19,0.961354
1003148,68,1866.4,5,4,0,6,9,156.023884,177.639516,5,19,1.835901
12001086,76,1414.43,4,4,3,2,30,475.92364,328.464937,6,19,3.718235
12005831,105,12755.1,4,7,3,6,17,594.067528,500.643451,6,19,5.175686
12027866,142,3068.18,3,4,3,2,22,1609.753476,1065.891506,7,19,8.077322
12002265,69,2234.79,5,4,0,4,10,663.100733,603.405494,6,16,2.580268
12006477,38,3418.37,3,4,2,1,13,184.247598,147.258973,5,16,1.294751
5070,81,0,4,0,3,1,5,246.77474,232.167926,6,18,1.437709
11237,146,1633.99,3,4,0,1,9,75.200157,59.69019,7,18,0.595828
1001147,450,54639.18,4,7,3,2,11,1314.2408,1054.842519,6,21,9.591342
324,60,1132.69,5,4,2,4,1,123.50821,123.50821,6,18,1.97673
341,58,4207.12,6,4,2,6,1,986.719058,586.39123,8,18,10.508152
639,120,2976.19,3,4,2,5,3,112.71265,90.939951,6,18,1.511627
799,72,2619.05,3,4,2,1,4,592.398761,228.394428,6,18,4.776598
947,77,1671.31,4,4,2,4,3,79.025534,60.615787,5,18,0.22766
1183,64,4178.27,4,4,3,2,6,650.915397,331.093086,7,18,3.508437
1214,221,16713.09,8,4,3,2,1,1846.29529,830.320266,7,18,14.009794
2233,63,2387.27,14,0,2,2,19,667.567083,383.961321,6,18,4.201561
3022,120,4774.54,5,7,3,2,2,987.655249,798.202522,6,18,12.712889
4961,63,11105.53,5,0,3,2,12,533.288899,482.755338,7,18,3.202518
8418,36,2178.65,10,4,0,4,8,230.054493,244.077145,7,18,1.465504
10197,51,1089.32,2,4,0,1,5,140.845356,111.079665,6,18,0.995859
11116,234,28322.44,3,7,3,6,7,1348.790938,908.842222,6,18,14.897156
1002856,64,353.63,2,4,0,4,13,114.092897,113.894655,6,18,0.225241
1004381,520,84586.47,4,7,3,6,1,2304.659714,1134.054935,7,18,31.333623
1005722,41,1902.52,4,0,3,6,2,129.105267,159.804348,7,18,1.192726
1005728,40,2955.97,2,0,3,6,18,194.663299,167.810997,9,18,0.948813
12003864,41,3396.23,4,4,2,6,14,217.638736,192.877866,7,18,2.057955
12008136,48,11275.51,5,7,3,2,18,440.714498,259.025528,10,18,2.855221
12008219,192,16581.63,4,7,3,2,17,667.763994,281.501763,6,18,4.215663
12008288,63,15306.12,5,4,3,6,29,807.786676,428.971352,5,18,9.426587
12008856,32,2908.16,3,4,2,6,2,197.306484,83.206301,8,18,1.577193
12024586,164,5909.09,0,7,3,6,23,233.912555,255.320004,8,18,0.593716
12026172,135,10625,3,4,3,6,20,776.59924,570.159847,6,18,4.356452
12028759,59,3193.18,4,4,3,6,30,559.406765,476.319264,6,18,2.983036
2227,48,6631.3,1,0,2,2,5,254.918041,200.804205,6,17,2.301057
4084,56,1326.26,1,1,3,1,17,563.103294,371.514351,8,17,5.860592
10715,308,51198.26,3,7,3,2,5,1923.572754,1227.44173,9,17,7.573224
1005797,42,707.55,3,0,3,6,18,134.117929,86.650578,7,17,1.106474
1006040,138,2955.97,6,4,3,6,15,114.202644,923.933919,6,17,2.416565
12006399,39,1989.8,3,4,2,6,15,233.877329,145.526085,5,17,2.524279
12007517,151,19132.65,5,7,2,2,11,711.418632,439.086581,4,17,5.677778
879,110,19498.61,1,7,3,2,2,270.435215,202.772658,10,20,1.68104
10762,72,1198.26,1,7,3,6,26,1438.966502,1064.489599,9,20,5.284001
4127,56,5305.04,4,1,3,1,12,383.627243,310.007358,5,16,4.951053
4198,48,7537.69,5,0,3,1,8,499.630839,375.096126,5,16,7.80395
12024391,52,1534.09,2,0,3,6,20,97.398556,110.38371,9,15,1.328197
8385,155,14161.22,4,5,3,1,10,311.229023,305.272576,5,19,3.288817
10210,85,4357.3,5,4,0,1,4,125.326515,111.55617,5,19,1.028702
1002962,17,785.85,5,4,2,1,1,73.544729,90.779505,5,19,0.775481
1003008,57,2750.49,9,4,2,1,11,770.413284,398.92377,6,19,4.822106
1004423,650,131580.83,2,7,3,6,3,734.182709,280.090017,7,19,4.191645
1210,361,22284.12,4,4,3,6,1,1680.924292,582.611306,6,18,15.565959
3026,120,3978.78,3,7,3,1,20,744.42098,560.40342,6,18,3.481802
4489,280,0,3,7,3,2,15,1287.552629,1102.1839,7,18,13.979382
3110,115,11306.53,3,7,3,2,2,694.833061,381.396422,10,18,3.178447
8411,56,435.73,2,4,1,1,10,96.065722,52.27683,5,18,0.185231
10519,54,4901.96,5,7,3,6,2,351.121704,336.059582,5,18,4.118898
10811,99,3921.57,2,7,3,6,26,663.191014,600.524499,6,18,4.879552
11058,180,32679.74,4,7,3,6,11,698.332468,585.096123,6,18,7.086274
1002500,63,2946.95,3,0,3,6,16,259.868701,235.809334,8,18,1.447087
1004399,455,84586.47,4,7,3,6,5,2295.70399,1466.274019,7,18,20.818912
1004465,450,84586.47,2,7,3,6,4,714.217076,553.492677,7,18,5.126606
12004210,100,2695.42,10,4,2,1,7,197.562447,247.456573,6,18,0.790417
12004995,39,2183.29,8,0,3,6,30,316.938881,396.654207,6,18,2.073016
12005164,59,18867.92,6,0,3,1,40,1176.887574,1005.970872,9,18,3.506941
12007200,45,6377.55,1,4,2,2,11,196.965769,141.085493,5,18,0.414346
12008336,59,2244.9,6,4,3,6,40,332.765325,284.646341,6,18,2.50061
12008396,59,1785.71,1,4,3,6,4,405.520456,199.3964,10,18,4.15873
12024499,53,8659.09,4,5,3,6,20,1004.834916,673.631228,6,18,4.697884
10,80,15320.33,5,0,3,2,13,554.679979,405.133445,6,17,3.599299
4140,42,3366.83,5,0,3,1,18,354.551947,335.984623,7,17,2.782516
4180,42,4070.35,2,0,3,1,18,481.094422,341.251847,7,17,3.142765
1002441,29,982.32,3,4,2,5,2,151.131709,120.240793,8,17,1.011279
12005094,51,1563.34,1,0,3,6,30,846.249732,415.461674,10,17,3.008452
12007647,162,7653.06,6,4,3,1,18,569.13425,342.036209,5,17,5.221429
1002643,18,2946.95,10,4,2,1,5,292.508827,275.181231,7,15,2.547029
3220,84,31830.24,2,7,3,2,1,424.739783,387.745504,9,19,4.278325
1004228,87,3364.66,4,4,2,6,10,165.644385,127.173744,3,19,1.197579
1004464,450,84586.47,2,7,3,6,4,1200.420848,895.329039,8,20,10.946474
1004483,23,1503.76,1,4,2,6,8,201.332439,168.521781,9,19,0.868546
12024395,53,2840.91,1,0,2,1,2,427.145963,354.982485,10,19,1.774044
10559,64,7625.27,4,7,3,6,2,625.095507,523.661842,6,21,0.709501
11161,200,57734.2,2,7,3,6,12,948.530149,679.34206,7,18,11.879231
633,80,1398.81,3,4,2,5,3,108.445353,94.116597,3,21,0.140726
10773,160,2069.72,1,7,3,6,12,540.74375,303.243662,8,22,3.31277
11159,475,87145.97,3,7,3,6,24,2472.260322,1809.86108,8,19,17.393703
12004574,66,7789.76,10,4,2,1,18,317.397132,317.429806,5,18,1.338889
123,50,12452.83,8,0,3,2,10,226.76859,571.82436,7,17,3.063241
158,50,10943.4,10,0,3,2,10,188.120057,457.320835,6,18,2.67038
205,100,22653.72,3,7,3,2,25,1114.02973,678.952377,7,18,17.718882
502,42,291.26,8,4,2,5,2,315.822953,315.822953,6,18,8.765031
22,80,5571.03,3,0,3,2,13,541.374755,410.725031,5,18,5.516055
850,210,19498.61,5,7,3,2,3,827.70325,519.854996,8,18,6.366701
2221,56,3978.78,5,0,3,2,15,241.560703,235.586142,5,18,3.379901
2240,18,3183.02,1,4,3,3,3,481.261426,386.68671,6,17,1.99979
3117,89,61007.96,3,7,3,2,1,618.085365,575.168893,7,18,2.779876
4115,56,2652.52,2,1,3,1,10,601.89181,516.134579,6,18,4.651711
4960,81,17241.38,3,0,3,6,4,519.479007,324.135845,7,18,2.328221
5034,54,0,3,0,3,6,11,316.866548,220.114443,6,18,0.883548
2953,119,18844.22,3,7,3,6,20,1036.840241,684.389714,5,17,9.328847
