@relation 'WDF_large_small_R-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,15,13'

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material {Asbestos,Tiles,Plastic,Blocks,IBR/Corr.Iron/Zinc,Concrete,'Wood/Masonite board',Thatch/Grass}
@attribute water_access {'tap inside house','tap in yard','nearby river/dam/borehole','block/street taps'}
@attribute wall_material {Brick,Blocks,Asbestos,Plaster,Daub/Mud/Clay,IBR/Corr.Iron/Zinc,'Wood/Masonite board',Plastic,Concrete}
@attribute years_electrified numeric
@attribute Province {WC,KZN,EC,GP,FS,LIM,NC,NW,MP}
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute mu1 numeric
@attribute mu2 numeric
@attribute A1 numeric

@data
1000863,38,3917.53,9,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,6,KZN,319.495252,253.531884,6,19,1.865126
1000865,32,618.56,2,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Blocks,10,KZN,115.886795,145.532624,6,15,1.359665
1000868,68,1443.3,6,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,8,EC,346.730766,247.972834,7,18,2.257983
1000870,33,412.37,3,IBR/Corr.Iron/Zinc,'tap in yard',Brick,2,EC,122.795704,105.760816,7,18,1.240251
1000891,50,1773.2,4,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,7,EC,126.271565,159.213344,9,18,0.927119
1000896,113,2886.6,2,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,9,EC,104.947693,104.097504,6,19,1.01316
1000908,62,1649.48,5,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,8,EC,92.663499,98.702726,7,19,1.074774
1000935,71,2061.86,2,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,8,EC,149.514072,207.173049,1,19,0.277539
1000947,104,2391.75,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,7,EC,181.052618,129.648672,7,19,0.823849
1000950,28,1484.54,4,IBR/Corr.Iron/Zinc,'block/street taps',Plaster,5,EC,175.993771,125.691771,8,18,2.156569
1000958,32,412.37,3,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,2,EC,67.82391,68.984912,10,18,0.38982
1000963,23,824.74,2,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,1,EC,377.070842,296.149842,7,21,1.509095
1000966,28,6515.46,4,IBR/Corr.Iron/Zinc,'block/street taps',IBR/Corr.Iron/Zinc,7,EC,126.98315,140.704236,8,18,0.977346
1000981,29,2061.86,2,IBR/Corr.Iron/Zinc,'block/street taps',Brick,8,EC,71.775451,93.366459,6,19,0.394744
1001125,350,67010.31,1,Tiles,'tap inside house',Brick,9,GP,983.503237,986.348687,7,20,7.955397
1001126,261,43298.97,2,Tiles,'tap inside house',Brick,8,GP,1237.659091,1090.641284,7,19,13.219239
1001129,360,54639.18,4,Tiles,'tap inside house',Brick,10,GP,1279.871137,773.029384,6,19,5.726511
1001141,560,82474.23,4,Tiles,'tap inside house',Brick,15,GP,789.589414,980.507063,7,18,19.750543
1001143,450,67010.31,2,Tiles,'tap inside house',Brick,2,GP,1036.711787,1143.402017,7,18,19.408102
1001144,519,60824.74,1,Tiles,'tap inside house',Brick,9,GP,1058.754611,1060.162523,7,19,12.226835
1001147,450,54639.18,4,Tiles,'tap inside house',Brick,11,GP,1314.2408,1054.842519,6,21,9.591342
1001154,420,82474.23,4,Concrete,'tap inside house',Brick,3,GP,1316.863888,979.767471,7,19,13.224919
1001155,250,60824.74,2,Tiles,'tap inside house',Brick,1,GP,1108.715377,670.852961,7,22,12.594865
1001160,400,54639.18,2,Tiles,'tap inside house',Brick,1,GP,1142.297761,942.385786,6,21,12.265702
1001161,440,73195.88,4,Tiles,'tap inside house',Brick,7,GP,3122.830961,2296.023193,8,20,20.8872
1001169,187,67010.31,4,Tiles,'tap inside house',Brick,15,GP,1203.516339,789.733625,6,20,18.014864
1001173,250,48453.61,3,Tiles,'tap inside house',Brick,7,GP,1841.550806,1385.18239,6,18,12.562009
1001175,300,82474.23,5,Tiles,'tap inside house',Brick,17,GP,1089.858165,1044.570348,7,18,14.541111
1001184,900,82474.23,4,Tiles,'tap inside house',Brick,8,GP,2370.494266,1371.695325,7,21,19.290156
1001185,530,54639.18,6,Tiles,'tap inside house',Brick,3,GP,1541.381751,1068.632575,7,18,13.56719
1001204,300,48453.61,3,Tiles,'tap inside house',Brick,1,GP,1472.707086,1282.176612,6,20,12.239093
1001297,20,824.74,6,IBR/Corr.Iron/Zinc,'tap inside house',Daub/Mud/Clay,6,KZN,139.637751,136.945436,6,18,0.480068
1001306,88,2371.13,8,IBR/Corr.Iron/Zinc,'nearby river/dam/borehole',Daub/Mud/Clay,6,KZN,109.052238,79.186986,6,19,0.760664
1001313,89,824.74,5,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,6,KZN,469.723167,284.917799,7,18,5.627059
1001718,72,6097.56,5,Tiles,'tap inside house',Plaster,12,WC,545.686581,192.11441,7,20,3.632135
1001720,99,11178.86,4,Tiles,'tap inside house',Plaster,25,WC,536.279827,192.538628,7,18,2.246196
1001763,77,2032.52,2,Tiles,'tap inside house',Plaster,29,WC,1685.620813,677.466907,9,20,7.831853
1001764,63,18292.68,5,Tiles,'tap inside house',Plaster,1,WC,549.126612,218.818751,6,19,2.721758
1001767,112,15853.66,5,Tiles,'tap inside house',Plaster,15,WC,555.109614,231.80465,6,18,3.595365
1001768,108,14227.64,4,Tiles,'tap inside house',Plaster,2,WC,770.536767,307.518573,7,19,6.228346
1001771,88,13617.89,8,Tiles,'tap inside house',Plaster,28,WC,455.459831,148.4251,7,18,6.450051
1001775,20,1422.76,0,Tiles,'tap inside house',Plaster,7,WC,485.847506,167.990109,7,19,2.4061
1001776,99,11382.11,4,Tiles,'tap inside house',Plaster,11,WC,628.670792,234.422419,6,19,4.065944
1001778,80,4634.15,3,Tiles,'tap inside house',Plaster,16,WC,751.389731,258.54436,10,20,6.081749
1001781,99,18292.68,4,Tiles,'tap inside house',Plaster,1,WC,573.272141,214.324352,7,19,2.879721
1001782,63,0,5,Tiles,'tap inside house',Plaster,1,WC,531.518642,355.675235,6,19,3.886947
1001783,80,0,4,Tiles,'tap inside house',Plaster,27,WC,553.098799,223.358096,7,18,4.587278
1001792,31,2642.28,1,IBR/Corr.Iron/Zinc,'tap inside house',Blocks,2,KZN,229.421775,170.253938,5,18,2.149768
1001794,57,0,7,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,9,KZN,253.230172,152.452662,6,18,3.30235
1001795,42,6097.56,2,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,9,KZN,195.792089,118.856632,6,19,0.831656
1001798,45,4268.29,10,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,7,KZN,995.010135,467.382123,6,17,7.110878
1001801,174,9247.97,7,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,7,KZN,1249.302067,637.8731,5,19,1.515943
1001803,135,7459.35,6,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,10,KZN,727.774154,382.943593,4,18,6.90945
1001809,68,4065.04,6,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,10,KZN,317.171038,209.319713,6,18,0.179288
1001810,40,1849.59,4,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,8,KZN,625.840431,327.474668,6,17,2.477868
1001821,30,5081.3,1,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,8,KZN,119.427704,73.139664,8,17,0.538329
1001826,31,5081.3,4,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,10,KZN,558.775333,400.217759,6,18,4.729566
1001830,59,4065.04,5,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,13,KZN,679.826822,420.337833,5,18,2.409033
1001831,70,1219.51,6,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,9,KZN,600.187453,345.237471,6,18,3.393103
1001833,46,3008.13,1,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,8,KZN,220.069443,153.737556,8,18,0.500892
1001839,45,1321.14,1,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,7,KZN,231.722715,145.213469,7,18,1.002108
1001841,127,2642.28,7,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,6,KZN,352.903607,227.231828,6,18,1.979781
1001844,113,4491.87,18,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,16,KZN,224.618489,161.183689,6,19,1.881148
1001847,32,955.28,8,IBR/Corr.Iron/Zinc,'tap in yard',Brick,10,KZN,124.290007,72.138308,6,19,0.476046
1001854,17,5894.31,10,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,9,KZN,266.511988,174.838468,10,16,1.711195
1001857,57,2886.18,16,Tiles,'tap in yard',Blocks,10,KZN,476.478259,254.520924,6,18,3.234484
1001858,40,8130.08,10,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,8,KZN,191.51227,213.928731,7,18,0.715895
1001859,22,1422.76,2,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,7,KZN,122.402337,100.710197,6,17,2.077287
1001861,41,1504.07,5,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,9,KZN,134.341648,84.719316,5,18,1.366441
1001865,52,2073.17,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,13,KZN,277.777892,146.785112,6,17,2.991964
1001869,110,406.5,7,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,8,KZN,356.372517,197.532722,7,18,2.213271
1001872,52,1504.07,8,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,8,KZN,176.472379,110.09118,6,20,0.448991
1001884,57,2032.52,4,Tiles,'tap in yard',Blocks,7,KZN,398.29565,244.571475,5,19,1.51418
1001886,37,1849.59,3,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,10,KZN,108.347314,72.150626,6,18,0.223931
1001889,12,406.5,0,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,8,KZN,365.628115,220.223295,5,19,4.055639
1001890,13,752.03,4,IBR/Corr.Iron/Zinc,'tap inside house','Wood/Masonite board',1,KZN,497.121944,339.288283,6,18,3.937886
1002395,89,1532.42,3,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,2,NW,305.811321,242.841727,4,19,0.213584
1002398,54,1041.26,4,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,6,NW,148.497687,135.177831,7,19,1.027691
1002405,28,1532.42,2,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,7,NW,131.140552,120.072966,10,19,0.721444
1002411,53,943.03,5,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,6,NW,261.11677,225.298758,6,17,2.560954
1002414,38,1532.42,0,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,6,NW,183.573066,148.567707,8,18,1.012126
1002426,112,1571.71,4,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,2,NW,282.498632,281.747191,5,17,1.021598
1002430,54,2514.73,1,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,2,NW,287.733537,290.560904,4,17,1.39503
1002434,50,2318.27,8,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,7,NW,132.477659,108.164566,5,18,1.855574
1002435,81,3929.27,4,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,2,NW,914.333026,965.468881,7,19,8.822403
1002441,29,982.32,3,IBR/Corr.Iron/Zinc,'tap in yard',IBR/Corr.Iron/Zinc,2,NW,151.131709,120.240793,8,17,1.011279
1002448,85,4833.01,11,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,2,NW,194.356559,204.288956,7,16,1.196844
1002451,56,1532.42,2,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,2,NW,262.384662,178.096887,7,18,1.477408
1002454,21,1453.83,5,IBR/Corr.Iron/Zinc,'tap in yard',IBR/Corr.Iron/Zinc,2,NW,97.489874,88.530809,6,17,1.073128
1002468,148,3300.59,3,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,2,NW,105.796402,97.563352,8,18,0.561654
1002482,113,550.1,5,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,3,NW,493.760131,438.150819,8,17,3.998919
1002488,121,2318.27,3,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,2,NW,221.768857,158.044847,7,18,1.467494
1002491,61,1591.36,7,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,2,NW,179.690328,123.777896,6,19,0.990523
1002499,75,2357.56,3,Asbestos,'tap inside house',Plaster,16,WC,428.096869,485.495766,9,18,2.608435
1002500,63,2946.95,3,Asbestos,'tap inside house',Plaster,16,WC,259.868701,235.809334,8,18,1.447087
1002501,39,5893.91,3,Tiles,'tap inside house',Brick,11,WC,218.595214,165.212076,6,18,1.807068
1002506,35,5893.91,2,Asbestos,'tap inside house',Plaster,10,WC,226.696135,126.78155,5,18,0.64005
1002508,43,3064.83,1,Asbestos,'tap inside house',Plaster,16,WC,193.488178,102.295641,9,18,0.760282
1002516,38,4243.61,5,Asbestos,'tap inside house',Plaster,16,WC,248.722345,101.261675,9,19,1.093075
1002519,38,982.32,3,Asbestos,'tap inside house',Plaster,9,WC,183.90026,94.563948,5,18,1.331619
1002520,39,3300.59,3,Asbestos,'tap inside house',Brick,16,WC,240.729919,80.717213,10,20,2.272189
1002522,44,2554.03,4,Asbestos,'tap inside house',Plaster,16,WC,308.977664,163.637998,6,19,0.922419
1002523,39,943.03,4,Asbestos,'tap inside house',Plaster,16,WC,454.507235,142.235405,6,19,1.884661
1002525,40,982.32,5,Asbestos,'tap inside house',Plaster,12,WC,305.468765,157.373303,7,20,2.584214
1002530,45,4911.59,2,Asbestos,'tap inside house',Plaster,4,WC,158.347675,60.605556,4,20,2.363901
1002532,46,2946.95,4,Asbestos,'tap inside house',Plaster,17,WC,181.888893,90.249076,5,19,1.646783
1002534,39,5304.52,6,Asbestos,'tap inside house',Blocks,15,WC,242.291951,90.031196,6,18,1.106692
1002535,40,1375.25,5,Asbestos,'tap inside house',Blocks,14,WC,215.888487,94.514778,6,18,1.163986
1002536,62,4911.59,4,Asbestos,'tap inside house',Blocks,10,WC,721.069142,215.046682,9,19,4.623019
1002539,36,5893.91,3,Asbestos,'tap inside house',Plaster,14,WC,307.2951,105.459309,6,19,2.452771
1002541,40,11787.82,7,Asbestos,'tap inside house',Brick,12,WC,499.215155,152.154007,6,19,2.423665
1002543,45,7858.55,7,Asbestos,'tap inside house',Plaster,14,WC,242.786499,104.330525,6,19,0.717558
1002544,42,33398.82,3,Asbestos,'tap inside house',Brick,1,WC,338.501575,127.756188,8,19,1.538784
1002546,50,6286.84,5,Tiles,'tap inside house',Plaster,6,WC,287.867117,131.925597,7,19,2.513006
1002549,36,5893.91,5,Tiles,'tap inside house',Plaster,14,WC,264.361178,167.214472,5,19,1.586534
1002550,48,6876.23,10,Tiles,'tap inside house',Blocks,9,WC,865.423572,307.24901,9,18,4.767951
1002553,33,1964.64,2,Asbestos,'tap inside house',Plaster,15,WC,132.184726,102.987698,8,19,0.64469
1002555,40,7269.16,6,Asbestos,'tap inside house',Plaster,16,WC,146.089832,112.482451,10,18,0.951322
1002557,40,5265.23,8,Asbestos,'tap inside house',Plaster,15,WC,610.731499,221.81656,8,19,1.642819
1002562,77,3929.27,3,Tiles,'tap inside house',Brick,16,WC,448.751485,358.148213,6,20,3.285561
1002563,30,1964.64,5,Tiles,'tap inside house',Plaster,11,WC,417.669186,211.937296,7,19,3.668855
1002565,38,2318.27,3,Tiles,'tap inside house',Brick,16,WC,237.453684,104.571204,7,19,0.964232
1002567,37,8840.86,4,Tiles,'tap inside house',Plaster,3,WC,225.39808,132.278592,6,19,1.38329
1002569,26,4518.66,6,Tiles,'tap inside house',Brick,18,WC,252.563351,137.473873,6,19,1.417206
1002572,46,3929.27,4,Tiles,'tap inside house',Plaster,9,WC,309.137773,154.711973,5,19,1.129463
1002574,41,3654.22,5,Tiles,'tap inside house',Brick,14,WC,283.68702,161.1196,5,18,2.152127
1002576,41,3339.88,6,Tiles,'tap inside house',Blocks,15,WC,339.198459,178.836294,5,19,2.304501
1002578,43,5893.91,6,Tiles,'tap inside house',Brick,9,WC,302.686873,108.573797,4,20,1.849522
1002579,40,6876.23,2,Tiles,'tap inside house',Brick,8,WC,134.371597,67.309821,10,18,0.502651
1002580,47,4302.55,4,Tiles,'tap inside house',Brick,3,WC,240.078164,159.042867,6,19,0.746896
1002583,34,3929.27,4,Asbestos,'tap in yard','Wood/Masonite board',3,KZN,225.312639,230.660904,6,18,1.001443
1002585,50,982.32,4,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,7,KZN,312.299649,227.573611,6,18,3.433561
1002586,106,5893.91,4,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,13,KZN,284.188939,202.217358,6,19,0.462388
1002588,46,7858.55,5,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,7,KZN,1578.801853,1409.249894,6,18,10.695331
1002589,71,7858.55,5,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,9,KZN,838.976294,645.468757,6,17,4.824347
1002592,124,1178.78,5,Tiles,'tap in yard',Plaster,9,KZN,1119.216245,1123.023976,5,18,1.211009
1002594,113,1964.64,6,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,11,KZN,631.887497,688.59396,6,17,3.047628
1002595,32,4636.54,5,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,10,KZN,225.038998,238.031214,8,18,1.213795
1002597,44,1866.4,4,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,9,KZN,825.562852,726.812064,7,19,0.982712
1002598,44,4282.91,4,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,1,KZN,252.143556,183.975727,5,18,0.483182
1002600,40,1532.42,4,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,10,KZN,198.885814,247.868584,6,18,0.748533
1002601,121,3889.98,7,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,10,KZN,439.850253,462.499365,6,16,2.056971
1002607,32,785.85,2,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,9,KZN,115.23212,187.032179,7,16,0.958361
1002612,140,2711.2,3,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,10,KZN,1049.668,667.7831,5,18,5.01877
1002616,59,1532.42,5,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,14,KZN,614.350503,480.964099,6,18,2.55187
1002617,106,353.63,4,Tiles,'tap in yard',Concrete,14,KZN,431.632192,394.993336,6,18,1.835961
1002619,87,3064.83,1,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,7,KZN,240.978264,227.025183,7,18,0.901748
1002624,14,1532.42,0,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,9,KZN,191.267811,156.059806,6,16,1.00454
1002626,40,6286.84,5,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,14,KZN,384.207264,330.510277,6,18,1.712808
1002629,94,4636.54,10,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,8,KZN,275.255892,255.438933,6,19,1.685563
1002630,63,2023.58,3,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,9,KZN,116.113071,106.549176,6,19,0.945885
1002632,50,3143.42,3,Tiles,'block/street taps',Plaster,14,KZN,389.598901,326.731797,5,18,1.97624
1002633,47,3536.35,8,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,10,KZN,202.737119,147.15406,5,19,1.113093
1002636,13,1532.42,6,IBR/Corr.Iron/Zinc,'block/street taps',Brick,7,KZN,141.592171,102.799147,6,18,0.739754
1002640,55,1611,6,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,2,KZN,85.783487,112.339188,6,17,0.414307
1002643,18,2946.95,10,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,5,KZN,292.508827,275.181231,7,15,2.547029
1002646,55,2239.69,14,Tiles,'tap in yard',Plaster,7,KZN,500.569836,425.293093,6,15,2.77242
1002651,45,2318.27,3,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,1,KZN,379.785351,306.698077,5,18,4.146997
1002654,71,3497.05,5,Asbestos,'tap in yard',Plaster,12,KZN,117.016294,146.972002,5,18,0.675878
1002655,16,1532.42,3,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,9,KZN,119.285027,316.226416,6,19,0.7647
1002658,94,2514.73,9,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,2,KZN,392.366417,217.865716,6,17,3.456494
1002662,135,5500.98,6,Asbestos,'tap in yard',Plaster,7,KZN,430.617212,349.197295,8,18,3.66942
1002664,17,982.32,7,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,13,KZN,204.662807,217.995168,6,19,0.579445
1002665,95,8860.51,8,IBR/Corr.Iron/Zinc,'tap in yard',Daub/Mud/Clay,12,KZN,351.119723,237.143722,6,19,0.74545
1002668,33,2396.86,2,IBR/Corr.Iron/Zinc,'tap in yard',Plaster,3,KZN,374.142191,252.487264,6,18,0.710078
1002669,37,1532.42,2,Asbestos,'tap in yard',Plaster,7,KZN,283.085227,171.837171,5,18,1.953733
1002675,37,726.92,3,IBR/Corr.Iron/Zinc,'tap in yard',Blocks,13,KZN,330.258208,239.982195,8,18,1.72254
1002677,48,2259.33,3,Tiles,'tap in yard',Plaster,1,WC,202.311416,223.997709,9,18,0.764005
1002682,48,9135.56,5,Tiles,'tap inside house',Plaster,5,WC,382.34178,408.94211,7,20,2.589236
1002683,63,10805.5,5,Tiles,'tap inside house',Plaster,5,WC,211.61204,241.951217,7,18,1.438035
1002685,48,10314.34,3,Tiles,'tap inside house',Plaster,6,WC,194.232602,188.907372,6,20,1.729935
1002686,48,8840.86,5,Tiles,'tap inside house',Plaster,6,WC,953.149341,743.072262,7,19,12.88086
1002687,48,6876.23,6,Tiles,'tap inside house',Plaster,6,WC,539.301572,473.097833,6,20,1.707814
1002688,72,1866.4,2,Tiles,'tap inside house',Plaster,5,WC,192.712114,186.362329,7,19,0.734068
1002689,48,13261.3,4,Tiles,'tap inside house',Plaster,6,WC,435.177153,369.337987,7,21,6.764991
1002693,48,3634.58,3,Tiles,'tap inside house',Blocks,6,WC,301.679827,286.1535,9,18,2.498098
1002696,72,6876.23,4,Tiles,'tap inside house',Plaster,5,WC,400.224853,354.193402,8,20,2.261767
1002701,80,1178.78,3,Tiles,'tap inside house',Plaster,5,WC,330.035276,345.33025,8,18,3.577558
1002703,72,3536.35,5,Tiles,'tap inside house',Plaster,6,WC,188.311784,198.837302,6,16,1.617
1002705,72,687.62,5,Tiles,'tap inside house',Plaster,6,WC,277.22612,253.47575,6,19,1.079373
1002709,48,4715.13,5,Tiles,'tap inside house',Blocks,5,WC,346.924682,313.230051,7,16,0.967851
1002710,48,5402.75,2,Tiles,'tap inside house',Blocks,5,WC,316.960215,262.523693,9,18,0.756777
1002712,64,6876.23,10,Tiles,'tap inside house',Blocks,5,WC,455.58921,405.058645,7,18,1.756778
1002713,72,5697.45,3,Tiles,'tap inside house',Brick,5,WC,394.752799,350.91298,7,19,1.77657
1002715,48,8840.86,1,Tiles,'tap inside house',Plaster,6,WC,364.642635,320.616126,8,18,2.146872
1002719,64,5206.29,2,Tiles,'tap inside house',Blocks,5,WC,189.026917,219.165231,7,19,3.276274
1002720,72,2946.95,8,Tiles,'tap inside house',Brick,7,WC,427.968244,394.875015,7,19,4.126949
1002722,72,10805.5,4,Tiles,'tap inside house',Plaster,5,WC,558.655342,475.378085,7,19,2.993656
1002723,64,7367.39,5,Tiles,'tap inside house',Blocks,5,WC,640.501356,563.995746,8,17,5.463752
1002743,100,8840.86,2,Tiles,'tap inside house',Brick,29,WC,492.546775,333.332913,5,19,4.667482
1002744,90,10805.5,3,Tiles,'tap inside house',Brick,2,WC,474.778407,319.128111,7,20,2.637493
1002746,100,10805.5,3,Tiles,'tap inside house',Brick,29,WC,439.130683,310.616093,6,17,1.192141
1002747,72,2946.95,5,Tiles,'tap inside house',Brick,15,WC,760.658553,568.755333,8,18,4.328726
1002749,90,14734.77,8,Tiles,'tap inside house',Brick,30,WC,846.800807,691.559545,5,19,2.872362
1002754,100,18664.05,4,Tiles,'tap inside house',Brick,12,WC,689.629866,543.785582,7,19,6.783659
1002755,100,14734.77,2,Tiles,'tap inside house',Brick,29,WC,1265.293668,1081.487647,7,18,4.733
1002770,41,4420.43,3,Tiles,'tap inside house',Brick,25,WC,526.204367,394.644563,7,19,2.559935
1002771,36,12711.2,4,Tiles,'tap inside house',Brick,15,WC,703.813405,657.673478,8,19,3.700217
1002773,108,20235.76,4,Tiles,'tap inside house',Plaster,20,WC,547.516855,361.67614,8,19,1.92922
1002778,99,18762.28,5,Tiles,'tap inside house',Plaster,15,WC,458.036169,289.737142,5,14,3.46561
1002782,100,10805.5,1,Tiles,'tap inside house',Brick,19,WC,385.104879,338.842132,8,17,6.635788
1002786,80,1473.48,0,IBR/Corr.Iron/Zinc,'tap inside house',Brick,10,WC,390.486811,356.788336,7,19,2.460428
1002789,63,9823.18,2,Tiles,'tap inside house',Brick,29,WC,490.903806,405.583015,10,18,4.199041
1002790,186,14734.77,5,Tiles,'tap inside house',Plaster,18,WC,862.965594,673.618485,6,19,7.113744
1002793,120,43222,5,Tiles,'tap inside house',Brick,29,WC,971.598823,568.754534,6,19,7.641626
1002794,63,19155.21,4,Tiles,'tap inside house',Blocks,29,WC,573.976329,439.097458,7,19,5.392276
1002795,63,12770.14,5,Tiles,'tap inside house',Brick,1,WC,511.05495,393.345557,6,19,6.890624
1002799,100,3339.88,1,Tiles,'tap inside house',Brick,29,WC,551.353697,494.91606,10,19,4.689858
1002800,48,10805.5,3,Tiles,'tap inside house',Plaster,17,WC,538.570059,479.046911,6,19,1.123627
1002801,100,14734.77,5,Plastic,'tap inside house',Brick,12,WC,646.923629,530.65278,7,19,3.786791
1002802,48,19646.37,4,Tiles,'tap inside house',Plaster,15,WC,782.400901,664.821323,9,19,4.864817
1002805,34,3929.27,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,7,KZN,264.661969,283.749548,6,18,2.048933
1002806,121,4911.59,6,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,10,KZN,693.050334,405.931314,6,19,7.840097
1002807,71,2868.37,11,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,11,KZN,174.297665,274.314285,6,19,1.895981
1002810,143,6876.23,4,IBR/Corr.Iron/Zinc,'block/street taps',Blocks,11,KZN,317.012637,276.161334,6,18,1.717762
1002812,23,3929.27,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,11,KZN,229.221027,184.059537,6,18,2.100023
1002813,92,1964.64,8,Tiles,'tap in yard',Brick,11,KZN,442.505112,286.614208,6,19,5.043324
1002816,50,1532.42,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,11,KZN,219.516684,118.232868,7,19,2.457553
1002819,56,1178.78,5,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,9,KZN,551.785746,476.083745,6,19,5.469722
1002820,58,392.93,4,IBR/Corr.Iron/Zinc,'block/street taps',Daub/Mud/Clay,11,KZN,142.192414,143.198261,5,19,0.969261
1002832,29,196.46,1,IBR/Corr.Iron/Zinc,'block/street taps',Plaster,10,KZN,78.235764,99.606497,5,18,0.427312
